File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF000XKY	bigWig	signal	ENCSR000DNU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				POLR3A-human	DNA		see document	see document		False	2011-10-29	ENCODE												438509146	Kevin Struhl, HMS	91be6a1511c1d3a3f027a0f6e156eb37		https://www.encodeproject.org/files/ENCFF000XKY/@@download/ENCFF000XKY.bigWig	hg19			released	inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF000XKZ	bam	alignments	ENCSR000DNU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				POLR3A-human	DNA		see document	see document		False	2011-10-29	ENCODE				2							ENCFF000XLI	1280145649	Kevin Struhl, HMS	965abbf69a89b7a21a631351c988aba1		https://www.encodeproject.org/files/ENCFF000XKZ/@@download/ENCFF000XKZ.bam	hg19			released	inconsistent platforms	biological replicates with identical biosample	insufficient read length	
ENCFF000XLE	fastq	reads	ENCSR000DNU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				POLR3A-human	DNA		see document	see document		False	2011-10-29	ENCODE				1	1	34		single-ended				1054983124	Kevin Struhl, HMS	1c81230eab18f2e34b367a4cca7e74df		https://www.encodeproject.org/files/ENCFF000XLE/@@download/ENCFF000XLE.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000XGP/	released	inconsistent platforms, inconsistent control read length	biological replicates with identical biosample	insufficient read length	
ENCFF000XLI	fastq	reads	ENCSR000DNU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				POLR3A-human	DNA		see document	see document		False	2011-10-29	ENCODE				2	1	34		single-ended				1029453779	Kevin Struhl, HMS	d35212fcc8601f02a77985f5db5ab663		https://www.encodeproject.org/files/ENCFF000XLI/@@download/ENCFF000XLI.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000XGP/	released	inconsistent platforms, inconsistent control read length	biological replicates with identical biosample	insufficient read length	
ENCFF001VJF	bed narrowPeak	peaks	ENCSR000DNU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				POLR3A-human	DNA		see document	see document		False	2011-10-29	ENCODE												66682	Kevin Struhl, HMS	e1766126512ad2f81db5767124a863c7		https://www.encodeproject.org/files/ENCFF001VJF/@@download/ENCFF001VJF.bed.gz	hg19			released	inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF002CTD	bed narrowPeak	optimal idr thresholded peaks	ENCSR000DNU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				POLR3A-human	DNA		see document	see document		False	2011-10-29	ENCODE												70522	ENCODE Consortium Analysis Working Group	168146bed937ff725b3e1f9e98b70ed2		https://www.encodeproject.org/files/ENCFF002CTD/@@download/ENCFF002CTD.bed.gz	hg19			released	inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF327OQJ	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000DNU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				POLR3A-human	DNA		see document	see document		False	2011-10-29	ENCODE											ENCFF002CTD	272347	ENCODE Consortium	73f0067cfb75e387346bbb6ec4e3c34f		https://www.encodeproject.org/files/ENCFF327OQJ/@@download/ENCFF327OQJ.bigBed	hg19			released	inconsistent platforms	biological replicates with identical biosample	insufficient read length	
ENCFF000XHK	bam	alignments	ENCSR000EZF	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MAX-human	DNA		see document	see document		False	2011-10-29	ENCODE				1							ENCFF000XHZ	319839452	Sherman Weissman, Yale	9847b632d16de4f90b5c04c3c36b018e		https://www.encodeproject.org/files/ENCFF000XHK/@@download/ENCFF000XHK.bam	hg19			released	inconsistent platforms	biological replicates with identical biosample	insufficient read length	
ENCFF000XHL	bam	alignments	ENCSR000EZF	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MAX-human	DNA		see document	see document		False	2011-10-29	ENCODE				2							ENCFF000XHY	295728292	Sherman Weissman, Yale	749e17b7bc9ae22a22b6261f8c5bda49		https://www.encodeproject.org/files/ENCFF000XHL/@@download/ENCFF000XHL.bam	hg19			released	inconsistent platforms	biological replicates with identical biosample	insufficient read length	
ENCFF000XHM	bigBed narrowPeak	peaks	ENCSR000EZF	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MAX-human	DNA		see document	see document		False	2011-10-29	ENCODE											ENCFF001VIT	581025	Sherman Weissman, Yale	73dcd51fd0fdb3905b662e2b96db4eb8		https://www.encodeproject.org/files/ENCFF000XHM/@@download/ENCFF000XHM.bigBed	hg19			released	inconsistent platforms	biological replicates with identical biosample	insufficient read length	
ENCFF000XHN	bigWig	signal	ENCSR000EZF	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MAX-human	DNA		see document	see document		False	2011-10-29	ENCODE												278719956	Sherman Weissman, Yale	367a79e3a8f1a2852af797a4db07cd30		https://www.encodeproject.org/files/ENCFF000XHN/@@download/ENCFF000XHN.bigWig	hg19			released	inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF000XHY	fastq	reads	ENCSR000EZF	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MAX-human	DNA		see document	see document		False	2011-10-29	ENCODE				2	1	27		single-ended				230237162	Sherman Weissman, Yale	cbe16d517185466752964fa68952c64a		https://www.encodeproject.org/files/ENCFF000XHY/@@download/ENCFF000XHY.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000XGP/	released	inconsistent platforms, inconsistent control read length	biological replicates with identical biosample	insufficient read length	
ENCFF000XHZ	fastq	reads	ENCSR000EZF	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MAX-human	DNA		see document	see document		False	2011-10-29	ENCODE				1	1	27		single-ended				247903821	Sherman Weissman, Yale	3e31d71fd1c172f63129c19c1e76a7ab		https://www.encodeproject.org/files/ENCFF000XHZ/@@download/ENCFF000XHZ.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000XGP/	released	inconsistent platforms, inconsistent control read length	biological replicates with identical biosample	insufficient read length	
ENCFF001VIT	bed narrowPeak	peaks	ENCSR000EZF	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MAX-human	DNA		see document	see document		False	2011-10-29	ENCODE												254520	Sherman Weissman, Yale	d90c2cae8dba4b9df5bdd2e4b67177ee		https://www.encodeproject.org/files/ENCFF001VIT/@@download/ENCFF001VIT.bed.gz	hg19			released	inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF000XJW	bam	alignments	ENCSR000ECT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				POLR2AphosphoS2-human	DNA		see document	see document		False	2011-10-29	ENCODE				1							ENCFF000XKG	392016955	Michael Snyder, Stanford	4fc9f095875f6cc7077e65d80034c9f1		https://www.encodeproject.org/files/ENCFF000XJW/@@download/ENCFF000XJW.bam	hg19			released	low read length	biological replicates with identical biosample		
ENCFF000XJX	bigBed narrowPeak	peaks	ENCSR000ECT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				POLR2AphosphoS2-human	DNA		see document	see document		False	2011-10-29	ENCODE											ENCFF001VJB	3160882	Michael Snyder, Stanford	12d0571c86d99273e9658294199f9951		https://www.encodeproject.org/files/ENCFF000XJX/@@download/ENCFF000XJX.bigBed	hg19			released	low read length	biological replicates with identical biosample		
ENCFF000XJY	bam	alignments	ENCSR000ECT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				POLR2AphosphoS2-human	DNA		see document	see document		False	2011-10-29	ENCODE				2							ENCFF000XKF	368942515	Michael Snyder, Stanford	66b15c65faae91cff5e4369ac5b4c68f		https://www.encodeproject.org/files/ENCFF000XJY/@@download/ENCFF000XJY.bam	hg19			released	low read length	biological replicates with identical biosample		
ENCFF000XJZ	bigWig	signal	ENCSR000ECT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				POLR2AphosphoS2-human	DNA		see document	see document		False	2011-10-29	ENCODE												309817724	Michael Snyder, Stanford	873b722535ba325a92d0f675a8ede8cc		https://www.encodeproject.org/files/ENCFF000XJZ/@@download/ENCFF000XJZ.bigWig	hg19			released	low read length	biological replicates with identical biosample, missing derived_from		
ENCFF000XKF	fastq	reads	ENCSR000ECT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				POLR2AphosphoS2-human	DNA		see document	see document		False	2011-10-29	ENCODE				2	1	36		single-ended				723232679	Michael Snyder, Stanford	278877e78e1e8acf8a24c8ee4b18bced		https://www.encodeproject.org/files/ENCFF000XKF/@@download/ENCFF000XKF.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000XKW/	released	low read length, inconsistent control read length	biological replicates with identical biosample		
ENCFF000XKG	fastq	reads	ENCSR000ECT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				POLR2AphosphoS2-human	DNA		see document	see document		False	2011-10-29	ENCODE				1	1	36		single-ended				707554860	Michael Snyder, Stanford	14804fbc83ae8312ec427ef74c121e62		https://www.encodeproject.org/files/ENCFF000XKG/@@download/ENCFF000XKG.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000XKW/	released	low read length, inconsistent control read length	biological replicates with identical biosample		
ENCFF001VJB	bed narrowPeak	peaks	ENCSR000ECT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				POLR2AphosphoS2-human	DNA		see document	see document		False	2011-10-29	ENCODE												1305601	Michael Snyder, Stanford	0e5d4563bfcfc63e4aadcd091ae6e1f9		https://www.encodeproject.org/files/ENCFF001VJB/@@download/ENCFF001VJB.bed.gz	hg19			released	low read length	biological replicates with identical biosample, missing derived_from		
ENCFF002CSZ	bed narrowPeak	optimal idr thresholded peaks	ENCSR000ECT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				POLR2AphosphoS2-human	DNA		see document	see document		False	2011-10-29	ENCODE												328935	ENCODE Consortium Analysis Working Group	302bdb27fefe454afd34b62886abf170		https://www.encodeproject.org/files/ENCFF002CSZ/@@download/ENCFF002CSZ.bed.gz	hg19			released	low read length	biological replicates with identical biosample, missing derived_from		
ENCFF364DFT	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000ECT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				POLR2AphosphoS2-human	DNA		see document	see document		False	2011-10-29	ENCODE											ENCFF002CSZ	916999	ENCODE Consortium	e5378fe34dd9318f47b065869b000dd6		https://www.encodeproject.org/files/ENCFF364DFT/@@download/ENCFF364DFT.bigBed	hg19			released	low read length	biological replicates with identical biosample		
ENCFF000XMY	bam	alignments	ENCSR000EVN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				NR2C2-human	DNA		see document	see document		False	2011-10-29	ENCODE				1							ENCFF000XNI	1051694615	Peggy Farnham, USC	aa38dedde915852fe43ccfb5b900d5d8		https://www.encodeproject.org/files/ENCFF000XMY/@@download/ENCFF000XMY.bam	hg19			released	inconsistent platforms	biological replicates with identical biosample	insufficient read length	
ENCFF000XMZ	bam	alignments	ENCSR000EVN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				NR2C2-human	DNA		see document	see document		False	2011-10-29	ENCODE				2							ENCFF000XNF	978734134	Peggy Farnham, USC	7e14564056405e5d0f31919a7be9cdbe		https://www.encodeproject.org/files/ENCFF000XMZ/@@download/ENCFF000XMZ.bam	hg19			released	inconsistent platforms	biological replicates with identical biosample	insufficient read length	
ENCFF000XNA	bigBed narrowPeak	peaks	ENCSR000EVN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				NR2C2-human	DNA		see document	see document		False	2011-10-29	ENCODE											ENCFF001VJO	126553	Peggy Farnham, USC	dc65e2ed36e3a753d92ff6666ee097ab		https://www.encodeproject.org/files/ENCFF000XNA/@@download/ENCFF000XNA.bigBed	hg19			released	inconsistent platforms	biological replicates with identical biosample	insufficient read length	
ENCFF000XNB	bigWig	signal	ENCSR000EVN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				NR2C2-human	DNA		see document	see document		False	2011-10-29	ENCODE												398296590	Peggy Farnham, USC	262aa07fc12997260609a53d96318bb9		https://www.encodeproject.org/files/ENCFF000XNB/@@download/ENCFF000XNB.bigWig	hg19			released	inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF000XNF	fastq	reads	ENCSR000EVN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				NR2C2-human	DNA		see document	see document		False	2011-10-29	ENCODE				2	1	32		single-ended				786344577	Peggy Farnham, USC	53796e5760085bf7bcf5e2851f76fb26		https://www.encodeproject.org/files/ENCFF000XNF/@@download/ENCFF000XNF.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000XGP/	released	inconsistent platforms	biological replicates with identical biosample	insufficient read length	
ENCFF000XNI	fastq	reads	ENCSR000EVN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				NR2C2-human	DNA		see document	see document		False	2011-10-29	ENCODE				1	1	32		single-ended				804490687	Peggy Farnham, USC	bc78ae473a0acadb8e3be742f183e3a1		https://www.encodeproject.org/files/ENCFF000XNI/@@download/ENCFF000XNI.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000XGP/	released	inconsistent platforms	biological replicates with identical biosample	insufficient read length	
ENCFF001VJO	bed narrowPeak	peaks	ENCSR000EVN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				NR2C2-human	DNA		see document	see document		False	2011-10-29	ENCODE												31693	Peggy Farnham, USC	018ec46ccc5869ea1b2a5552d1d13d93		https://www.encodeproject.org/files/ENCFF001VJO/@@download/ENCFF001VJO.bed.gz	hg19			released	inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF002CTM	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EVN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				NR2C2-human	DNA		see document	see document		False	2011-10-29	ENCODE												54026	ENCODE Consortium Analysis Working Group	52ff4a1ff05aae193e3ef1b3b89c71a9		https://www.encodeproject.org/files/ENCFF002CTM/@@download/ENCFF002CTM.bed.gz	hg19			released	inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF079EHE	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000EVN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				NR2C2-human	DNA		see document	see document		False	2011-10-29	ENCODE											ENCFF002CTM	197430	ENCODE Consortium	ee638e7785e41b8b7a0fea2d310feb45		https://www.encodeproject.org/files/ENCFF079EHE/@@download/ENCFF079EHE.bigBed	hg19			released	inconsistent platforms	biological replicates with identical biosample	insufficient read length	
ENCFF000PEW	bigBed broadPeak	peaks	ENCSR000BHT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE				1	1						ENCFF001UFC	377562	Richard Myers, HAIB	ed5ddb16bc9a97e1b0ac0cc68b3ff18a		https://www.encodeproject.org/files/ENCFF000PEW/@@download/ENCFF000PEW.bigBed	hg19			archived	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF000PEX	bigBed broadPeak	peaks	ENCSR000BHT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE				2	1						ENCFF001UFD	557092	Richard Myers, HAIB	21d4677cb16e62d50b4de38405f071d7		https://www.encodeproject.org/files/ENCFF000PEX/@@download/ENCFF000PEX.bigBed	hg19			archived	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF000PEY	bam	alignments	ENCSR000BHT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF000PFJ	681160956	Richard Myers, HAIB	983ccd14bdd71094e49f54cde2102ecf		https://www.encodeproject.org/files/ENCFF000PEY/@@download/ENCFF000PEY.bam	hg19			archived	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF000PEZ	bam	alignments	ENCSR000BHT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF000PFL	1099965740	Richard Myers, HAIB	e30d6f6cbd6e0f6a0a9cedf9669ac900		https://www.encodeproject.org/files/ENCFF000PEZ/@@download/ENCFF000PEZ.bam	hg19			archived	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF000PFA	bigWig	raw signal	ENCSR000BHT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE				1	1							20148347	Richard Myers, HAIB	10142c442eb54b4b1f855aa3b1dab381		https://www.encodeproject.org/files/ENCFF000PFA/@@download/ENCFF000PFA.bigWig	hg19			archived	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample, missing derived_from	insufficient read depth	
ENCFF000PFB	bigWig	raw signal	ENCSR000BHT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE				2	1							15981007	Richard Myers, HAIB	f960746352fdc71b0421f1b509b5e8ee		https://www.encodeproject.org/files/ENCFF000PFB/@@download/ENCFF000PFB.bigWig	hg19			archived	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample, missing derived_from	insufficient read depth	
ENCFF000PFJ	fastq	reads	ENCSR000BHT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE				2	1	36		single-ended				1037539428	Richard Myers, HAIB	3fba5f22598a20d54b50346a6cc9f020		https://www.encodeproject.org/files/ENCFF000PFJ/@@download/ENCFF000PFJ.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000PFD/	released	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF000PFL	fastq	reads	ENCSR000BHT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE				1	1	36		single-ended				1395411259	Richard Myers, HAIB	e9b64f9fe3d80bec3496eaf5a00fb204		https://www.encodeproject.org/files/ENCFF000PFL/@@download/ENCFF000PFL.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000PFD/	released	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF001UFC	bed broadPeak	peaks	ENCSR000BHT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE				1	1							193935	Richard Myers, HAIB	f30b0e5ee2eb7202b4f7b932de67a484		https://www.encodeproject.org/files/ENCFF001UFC/@@download/ENCFF001UFC.bed.gz	hg19			archived	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample, missing derived_from	insufficient read depth	
ENCFF001UFD	bed broadPeak	peaks	ENCSR000BHT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE				2	1							333421	Richard Myers, HAIB	ca65fa9b20ea44f8108fdf1c82cbaf3e		https://www.encodeproject.org/files/ENCFF001UFD/@@download/ENCFF001UFD.bed.gz	hg19			archived	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample, missing derived_from	insufficient read depth	
ENCFF002CKA	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BHT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE												346694	ENCODE Consortium Analysis Working Group	d2923dff41466751318a0e525898a21d		https://www.encodeproject.org/files/ENCFF002CKA/@@download/ENCFF002CKA.bed.gz	hg19			archived	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample, missing derived_from	insufficient read depth	
