File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF445YDK	bed narrowPeak	peaks and background as input for IDR	ENCSR707IUN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				NFE2L2-human	DNA					False	2016-08-31	ENCODE				1, 2							ENCFF316UXC, ENCFF424VMX, ENCFF451LLN, ENCFF939XHK	6285195	ENCODE Processing Pipeline	e5cf6c34f0255db05a9560edccbae958		https://www.encodeproject.org/files/ENCFF445YDK/@@download/ENCFF445YDK.bed.gz	hg19			released	low read length, low read depth			
ENCFF315ZHU	bed narrowPeak	peaks and background as input for IDR	ENCSR707IUN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				NFE2L2-human	DNA					False	2016-08-31	ENCODE				1							ENCFF459QXO, ENCFF686TXK	4757964	ENCODE Processing Pipeline	3bc89420a8870622c37628a155c875dd		https://www.encodeproject.org/files/ENCFF315ZHU/@@download/ENCFF315ZHU.bed.gz	GRCh38			released	low read length, low read depth			
ENCFF251RLC	bed narrowPeak	peaks and background as input for IDR	ENCSR707IUN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				NFE2L2-human	DNA					False	2016-08-31	ENCODE				2							ENCFF068LXE, ENCFF714ZPY	4487120	ENCODE Processing Pipeline	0a2d9772b8ec24c132e68e7f31de1590		https://www.encodeproject.org/files/ENCFF251RLC/@@download/ENCFF251RLC.bed.gz	GRCh38			released	low read length, low read depth			
ENCFF606SHP	bed narrowPeak	peaks and background as input for IDR	ENCSR707IUN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				NFE2L2-human	DNA					False	2016-08-31	ENCODE				1, 2							ENCFF068LXE, ENCFF459QXO, ENCFF686TXK, ENCFF714ZPY	6057824	ENCODE Processing Pipeline	a9b5033c5eecc36626ee528ba500ea04		https://www.encodeproject.org/files/ENCFF606SHP/@@download/ENCFF606SHP.bed.gz	GRCh38			released	low read length, low read depth			
ENCFF561CJL	bed narrowPeak	conservative idr thresholded peaks	ENCSR707IUN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				NFE2L2-human	DNA					False	2016-08-31	ENCODE				1, 2							ENCFF251RLC, ENCFF315ZHU, ENCFF419RSJ, ENCFF606SHP	85071	ENCODE Processing Pipeline	3f16a2e0b4afc9abb73cd60eec97a65c		https://www.encodeproject.org/files/ENCFF561CJL/@@download/ENCFF561CJL.bed.gz	GRCh38			released	low read length, low read depth			
ENCFF305KIK	bed narrowPeak	optimal idr thresholded peaks	ENCSR707IUN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				NFE2L2-human	DNA					False	2016-08-31	ENCODE				1, 2							ENCFF251RLC, ENCFF315ZHU, ENCFF419RSJ, ENCFF606SHP	153163	ENCODE Processing Pipeline	6398bf796e3f7d1cc53cc0eb5848895d		https://www.encodeproject.org/files/ENCFF305KIK/@@download/ENCFF305KIK.bed.gz	GRCh38			released	low read length, low read depth			
ENCFF697YZY	bed narrowPeak	conservative idr thresholded peaks	ENCSR707IUN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				NFE2L2-human	DNA					False	2016-08-31	ENCODE				1, 2							ENCFF001TDO, ENCFF249ESZ, ENCFF445YDK, ENCFF737CTQ	77001	ENCODE Processing Pipeline	bd98babdb4fad186b56b5aa9fcee56aa		https://www.encodeproject.org/files/ENCFF697YZY/@@download/ENCFF697YZY.bed.gz	hg19			released	low read length, low read depth			
ENCFF712LMP	bed narrowPeak	optimal idr thresholded peaks	ENCSR707IUN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				NFE2L2-human	DNA					False	2016-08-31	ENCODE				1, 2							ENCFF001TDO, ENCFF249ESZ, ENCFF445YDK, ENCFF737CTQ	138212	ENCODE Processing Pipeline	71a63bdc531b0c8197e1fc6c7d385ab9		https://www.encodeproject.org/files/ENCFF712LMP/@@download/ENCFF712LMP.bed.gz	hg19			released	low read length, low read depth			
ENCFF000XFX	bam	alignments	ENCSR000EZH	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				Control-human	DNA		see document	see document		False	2011-10-29	ENCODE				2							ENCFF000XIE	460560620	Sherman Weissman, Yale	bed30887871d0d4ad73aec76008f59fe		https://www.encodeproject.org/files/ENCFF000XFX/@@download/ENCFF000XFX.bam	hg19			archived		biological replicates with identical biosample	insufficient read length, insufficient read depth	
ENCFF001VJF	bed narrowPeak	peaks	ENCSR000DNU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				POLR3A-human	DNA		see document	see document		False	2011-10-29	ENCODE												66682	Kevin Struhl, HMS	e1766126512ad2f81db5767124a863c7		https://www.encodeproject.org/files/ENCFF001VJF/@@download/ENCFF001VJF.bed.gz	hg19			released	inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF002CTD	bed narrowPeak	optimal idr thresholded peaks	ENCSR000DNU	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				POLR3A-human	DNA		see document	see document		False	2011-10-29	ENCODE												70522	ENCODE Consortium Analysis Working Group	168146bed937ff725b3e1f9e98b70ed2		https://www.encodeproject.org/files/ENCFF002CTD/@@download/ENCFF002CTD.bed.gz	hg19			released	inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF001VIT	bed narrowPeak	peaks	ENCSR000EZF	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				MAX-human	DNA		see document	see document		False	2011-10-29	ENCODE												254520	Sherman Weissman, Yale	d90c2cae8dba4b9df5bdd2e4b67177ee		https://www.encodeproject.org/files/ENCFF001VIT/@@download/ENCFF001VIT.bed.gz	hg19			released	inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF001VJB	bed narrowPeak	peaks	ENCSR000ECT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				POLR2AphosphoS2-human	DNA		see document	see document		False	2011-10-29	ENCODE												1305601	Michael Snyder, Stanford	0e5d4563bfcfc63e4aadcd091ae6e1f9		https://www.encodeproject.org/files/ENCFF001VJB/@@download/ENCFF001VJB.bed.gz	hg19			released	low read length	biological replicates with identical biosample, missing derived_from		
ENCFF002CSZ	bed narrowPeak	optimal idr thresholded peaks	ENCSR000ECT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				POLR2AphosphoS2-human	DNA		see document	see document		False	2011-10-29	ENCODE												328935	ENCODE Consortium Analysis Working Group	302bdb27fefe454afd34b62886abf170		https://www.encodeproject.org/files/ENCFF002CSZ/@@download/ENCFF002CSZ.bed.gz	hg19			released	low read length	biological replicates with identical biosample, missing derived_from		
ENCFF001VJO	bed narrowPeak	peaks	ENCSR000EVN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				NR2C2-human	DNA		see document	see document		False	2011-10-29	ENCODE												31693	Peggy Farnham, USC	018ec46ccc5869ea1b2a5552d1d13d93		https://www.encodeproject.org/files/ENCFF001VJO/@@download/ENCFF001VJO.bed.gz	hg19			released	inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF002CTM	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EVN	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				NR2C2-human	DNA		see document	see document		False	2011-10-29	ENCODE												54026	ENCODE Consortium Analysis Working Group	52ff4a1ff05aae193e3ef1b3b89c71a9		https://www.encodeproject.org/files/ENCFF002CTM/@@download/ENCFF002CTM.bed.gz	hg19			released	inconsistent platforms	biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF001UFC	bed broadPeak	peaks	ENCSR000BHT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE				1	1							193935	Richard Myers, HAIB	f30b0e5ee2eb7202b4f7b932de67a484		https://www.encodeproject.org/files/ENCFF001UFC/@@download/ENCFF001UFC.bed.gz	hg19			archived	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample, missing derived_from	insufficient read depth	
ENCFF001UFD	bed broadPeak	peaks	ENCSR000BHT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE				2	1							333421	Richard Myers, HAIB	ca65fa9b20ea44f8108fdf1c82cbaf3e		https://www.encodeproject.org/files/ENCFF001UFD/@@download/ENCFF001UFD.bed.gz	hg19			archived	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample, missing derived_from	insufficient read depth	
ENCFF002CKA	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BHT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE												346694	ENCODE Consortium Analysis Working Group	d2923dff41466751318a0e525898a21d		https://www.encodeproject.org/files/ENCFF002CKA/@@download/ENCFF002CKA.bed.gz	hg19			archived	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample, missing derived_from	insufficient read depth	
ENCFF558HCQ	bed narrowPeak	peaks and background as input for IDR	ENCSR000BHT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF044MEQ, ENCFF654DIS	3913119	ENCODE Processing Pipeline	62240f1162f1f1d0eb4f3b039ece7872		https://www.encodeproject.org/files/ENCFF558HCQ/@@download/ENCFF558HCQ.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF570CST	bed narrowPeak	peaks and background as input for IDR	ENCSR000BHT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF044MEQ, ENCFF352NJI	3984799	ENCODE Processing Pipeline	69bb711c8f182fb057f23125c2984743		https://www.encodeproject.org/files/ENCFF570CST/@@download/ENCFF570CST.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF533OIU	bed narrowPeak	peaks and background as input for IDR	ENCSR000BHT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF044MEQ, ENCFF352NJI, ENCFF654DIS	4988837	ENCODE Processing Pipeline	cd8ee5cf4759c1221517536f34ff0e38		https://www.encodeproject.org/files/ENCFF533OIU/@@download/ENCFF533OIU.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF174BWR	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BHT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF001TDO, ENCFF533OIU, ENCFF558HCQ, ENCFF570CST	242225	ENCODE Processing Pipeline	44227bb55d9de5c5fe7844d3deada44e		https://www.encodeproject.org/files/ENCFF174BWR/@@download/ENCFF174BWR.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF305QDB	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BHT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF001TDO, ENCFF533OIU, ENCFF558HCQ, ENCFF570CST	312444	ENCODE Processing Pipeline	212dacefd25c5361bc1b2e5400f36d9c		https://www.encodeproject.org/files/ENCFF305QDB/@@download/ENCFF305QDB.bed.gz	hg19			released	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF160JWE	bed narrowPeak	peaks and background as input for IDR	ENCSR000BHT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF202PGY, ENCFF367RFV, ENCFF459LGD	5015990	ENCODE Processing Pipeline	99224ccf37c6aef4c94c1e8301162b7f		https://www.encodeproject.org/files/ENCFF160JWE/@@download/ENCFF160JWE.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF427ZET	bed narrowPeak	peaks and background as input for IDR	ENCSR000BHT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF202PGY, ENCFF367RFV	3984004	ENCODE Processing Pipeline	5af85c641221c31eb2ba93ab7bbea18b		https://www.encodeproject.org/files/ENCFF427ZET/@@download/ENCFF427ZET.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF278XOE	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BHT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF160JWE, ENCFF419RSJ, ENCFF427ZET, ENCFF609JKB	325860	ENCODE Processing Pipeline	4a65170393f739c541a348f992053dce		https://www.encodeproject.org/files/ENCFF278XOE/@@download/ENCFF278XOE.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF609JKB	bed narrowPeak	peaks and background as input for IDR	ENCSR000BHT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF202PGY, ENCFF459LGD	3909498	ENCODE Processing Pipeline	4a1b99c931c164ba16dc02b673227430		https://www.encodeproject.org/files/ENCFF609JKB/@@download/ENCFF609JKB.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF557UKG	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BHT	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				TAF1-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF160JWE, ENCFF419RSJ, ENCFF427ZET, ENCFF609JKB	250716	ENCODE Processing Pipeline	ea319e7d52af70ed2e591ad444d1376a		https://www.encodeproject.org/files/ENCFF557UKG/@@download/ENCFF557UKG.bed.gz	GRCh38			released	mild to moderate bottlenecking, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF001XQV	bed broadPeak	hotspots	ENCSR000DUB	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				CTCF-human	DNA		see document	see document		False	2011-03-17	ENCODE				1							ENCFF001HMW	1633976	John Stamatoyannopoulos, UW	72e80af14cf27007534222d4c671908d		https://www.encodeproject.org/files/ENCFF001XQV/@@download/ENCFF001XQV.bed.gz	hg19			archived	inconsistent platforms, mild to moderate bottlenecking, low read length, moderate library complexity, control low read depth		insufficient read depth	extremely low read depth, missing control alignments
ENCFF001XQW	bed broadPeak	hotspots	ENCSR000DUB	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				CTCF-human	DNA		see document	see document		False	2011-03-17	ENCODE				2							ENCFF001HNA	2623652	John Stamatoyannopoulos, UW	b237895ff4e346ef422e3a22da9c7c66		https://www.encodeproject.org/files/ENCFF001XQW/@@download/ENCFF001XQW.bed.gz	hg19			archived	inconsistent platforms, mild to moderate bottlenecking, low read length, moderate library complexity, control low read depth		insufficient read depth	extremely low read depth, missing control alignments
ENCFF001XQX	bed narrowPeak	peaks	ENCSR000DUB	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				CTCF-human	DNA		see document	see document		False	2011-03-17	ENCODE				1							ENCFF001HMW	574911	John Stamatoyannopoulos, UW	9bd5ffe43d837018ccaafa5789bb86ec		https://www.encodeproject.org/files/ENCFF001XQX/@@download/ENCFF001XQX.bed.gz	hg19			archived	inconsistent platforms, mild to moderate bottlenecking, low read length, moderate library complexity, control low read depth		insufficient read depth	extremely low read depth, missing control alignments
ENCFF001XQY	bed narrowPeak	peaks	ENCSR000DUB	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				CTCF-human	DNA		see document	see document		False	2011-03-17	ENCODE				2							ENCFF001HNA	851723	John Stamatoyannopoulos, UW	01250d7daafd7557c591fb9991464bb5		https://www.encodeproject.org/files/ENCFF001XQY/@@download/ENCFF001XQY.bed.gz	hg19			archived	inconsistent platforms, mild to moderate bottlenecking, low read length, moderate library complexity, control low read depth		insufficient read depth	extremely low read depth, missing control alignments
ENCFF002DCW	bed narrowPeak	optimal idr thresholded peaks	ENCSR000DUB	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				CTCF-human	DNA		see document	see document		False	2011-03-17	ENCODE				1, 2							ENCFF001HMW, ENCFF001HNA	741203	ENCODE Consortium Analysis Working Group	616e2c2dddba644e8583216930f04db4		https://www.encodeproject.org/files/ENCFF002DCW/@@download/ENCFF002DCW.bed.gz	hg19			archived	inconsistent platforms, mild to moderate bottlenecking, low read length, moderate library complexity, control low read depth		insufficient read depth	extremely low read depth, missing control alignments
ENCFF155DHA	bed narrowPeak	peaks and background as input for IDR	ENCSR000DUB	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				CTCF-human	DNA		see document	see document		False	2011-03-17	ENCODE				1							ENCFF639IFG	1773215	ENCODE Processing Pipeline	08c06e8338e994118dd421201622780e		https://www.encodeproject.org/files/ENCFF155DHA/@@download/ENCFF155DHA.bed.gz	GRCh38			released	inconsistent platforms, mild to moderate bottlenecking, low read length, moderate library complexity, control low read depth		insufficient read depth	extremely low read depth, missing control alignments
ENCFF471EJJ	bed narrowPeak	peaks and background as input for IDR	ENCSR000DUB	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				CTCF-human	DNA		see document	see document		False	2011-03-17	ENCODE				1, 2							ENCFF639IFG, ENCFF691NNZ	4132056	ENCODE Processing Pipeline	068d25c3c200f9790bc1b0ba4cde5794		https://www.encodeproject.org/files/ENCFF471EJJ/@@download/ENCFF471EJJ.bed.gz	GRCh38			released	inconsistent platforms, mild to moderate bottlenecking, low read length, moderate library complexity, control low read depth		insufficient read depth	extremely low read depth, missing control alignments
ENCFF154APE	bed narrowPeak	optimal idr thresholded peaks	ENCSR000DUB	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens				CTCF-human	DNA		see document	see document		False	2011-03-17	ENCODE				1, 2							ENCFF155DHA, ENCFF419RSJ, ENCFF471EJJ, ENCFF600JCP	631133	ENCODE Processing Pipeline	341543539827d1820a15c3813c78b171		https://www.encodeproject.org/files/ENCFF154APE/@@download/ENCFF154APE.bed.gz	GRCh38			released	inconsistent platforms, mild to moderate bottlenecking, low read length, moderate library complexity, control low read depth		insufficient read depth	extremely low read depth, missing control alignments
